id,text,sender_header,threat_category,has_url,has_apk_reference,is_scam
sms-ham-0546,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹18200. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0433,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0757,"Your Uber ride OTP is 465294. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0308,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0290,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-792,AD-HDFCBK,bank_kyc,1,0,1
sms-ham-0251,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0175,"Hey, sent you ₹350 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0425,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0018,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹70546. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0028,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹34829. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0403,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹10 to coordinator UPI disconnection.officer@sbi.,HR-CAREER,job_scam,0,0,1
sms-ham-0090,"Your Uber ride OTP is 560954. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0272,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0274,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0281,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-473 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-scam-0228,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI disconnection.officer@sbi.,HR-CAREER,job_scam,0,0,1
sms-ham-0754,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹78791. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0301,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819924365. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0392,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹142279. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0066,"Electricity bill for Consumer No 192839 generated. Amount: ₹850, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0524,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹112527. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0376,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0584,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹109795. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0350,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-786",VK-SBIINB,bank_kyc,1,0,1
sms-scam-0297,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI refund.desk@paytm to avoid cut. Call officer at 9889797909.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0708,Your Swiggy order #8921 has been placed successfully for ₹850. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0037,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI abc123@upi.,HR-CAREER,job_scam,0,0,1
sms-scam-0107,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹50 to coordinator UPI layer1_mule@icici.,HR-CAREER,job_scam,0,0,1
sms-ham-0568,"Your Uber ride OTP is 753342. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0643,"Your Uber ride OTP is 178380. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0298,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-702,AD-HDFCBK,bank_kyc,1,0,1
sms-scam-0309,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹50 to coordinator UPI customs.fine@okhdfc.,HR-CAREER,job_scam,0,0,1
sms-scam-0125,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25000 to manager UPI abc123@upi now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0673,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0180,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-scam-0415,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI kbc.tax@ybl to avoid cut. Call officer at 9885708054.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0778,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹117219. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0113,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹10 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0642,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0672,"Hey, sent you ₹18500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0227,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0252,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819714904. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0331,Your Swiggy order #8921 has been placed successfully for ₹350. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0177,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0408,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI abc123@upi now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-scam-0197,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI customs.fine@okhdfc.,HR-CAREER,job_scam,0,0,1
sms-ham-0462,Your Swiggy order #8921 has been placed successfully for ₹350. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0163,"Hi Rohit, sharing the consulting invoice for ₹18500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0337,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0452,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0334,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819721814. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0035,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0590,Your Swiggy order #8921 has been placed successfully for ₹18500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0475,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹68628. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0394,Recharge of ₹1200 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0737,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹72024. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0056,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0398,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹126048. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0182,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹40296. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0362,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-666 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-scam-0189,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-344",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0244,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹139466. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0394,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,AD-BESCOM,utility_disconnection,0,0,1
sms-scam-0187,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0349,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹50 to coordinator UPI layer1_mule@icici.,HR-CAREER,job_scam,0,0,1
sms-scam-0170,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-472 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0514,Recharge of ₹18500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0013,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-877 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-scam-0073,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0199,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI disconnection.officer@sbi now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0351,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0291,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹32197. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0650,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0405,"Your Uber ride OTP is 685907. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0258,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0065,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0601,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0674,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819409785. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0479,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹69859. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0039,"Dear customer, your parcel #928130165 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-464 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0336,"Your Uber ride OTP is 911816. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0194,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-356,AD-HDFCBK,bank_kyc,1,0,1
sms-scam-0351,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-169 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-scam-0016,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9832651348.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0249,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-875",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0512,Your Swiggy order #8921 has been placed successfully for ₹18500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0064,"Hi Rohit, sharing the consulting invoice for ₹18500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0049,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0280,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0111,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹2500 immediately to prevent legal FIR and fine. UPI: abc123@upi,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0496,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0169,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹2500 to coordinator UPI layer1_mule@icici.,HR-CAREER,job_scam,0,0,1
sms-ham-0447,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0018,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-335 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0297,Recharge of ₹350 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0281,Recharge of ₹1200 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0017,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹50 on UPI refund.desk@paytm to avoid cut. Call officer at 9843635293.",VM-POWER,utility_disconnection,0,0,1
